Time,Alpha,Beta,Total,Focus,Task
5.942452907562256,21187.50404179781,7792.263247387515,1292411189.6609468,0,Reading
6.1576457023620605,21187.50404179781,7792.263247387515,1292411189.6609468,0,Reading
6.36652398109436,1699.675364914153,812.7763960337346,1101085896.2827222,0,Reading
6.577363967895508,1699.675364914153,812.7763960337346,1101085896.2827222,0,Reading
6.790014028549194,389.8388642573347,93.70365568847404,1070194588.2892761,0,Reading
7.001536846160889,389.8388642573347,93.70365568847404,1070194588.2892761,0,Reading
7.212169408798218,339.12274110819277,101.88830170874454,928560782.6192862,0,Reading
7.4222588539123535,339.12274110819277,101.88830170874454,928560782.6192862,0,Reading
7.6344075202941895,114.08275182738359,14.034181724985327,757914713.897448,0,Reading
7.8481504917144775,114.08275182738359,14.034181724985327,757914713.897448,0,Reading
8.05850863456726,114.08275182738359,14.034181724985327,757914713.897448,0,Reading
8.271322011947632,4676.789487162376,5038.713982357758,657558945.3451439,1,Reading
8.48185658454895,4676.789487162376,5038.713982357758,657558945.3451439,1,Reading
8.692866563796997,201.92554501877996,86.92313118232522,610224552.5977094,0,Reading
8.906038284301758,201.92554501877996,86.92313118232522,610224552.5977094,0,Reading
9.117927074432373,11800.793156942806,3489.33392561033,588109803.5098455,0,Reading
9.328502655029297,11800.793156942806,3489.33392561033,588109803.5098455,0,Reading
9.542186498641968,42411.9239950006,27683.43375599218,609123834.0712187,0,Reading
9.754576683044434,42411.9239950006,27683.43375599218,609123834.0712187,0,Reading
9.969140768051147,42411.9239950006,27683.43375599218,609123834.0712187,0,Reading
10.18263030052185,23069.81448036046,8029.595075333493,385744075.9191149,0,Reading
10.394822597503662,23069.81448036046,8029.595075333493,385744075.9191149,0,Reading
10.608369827270508,2294.306513044141,860.2260964243446,273528040.16229576,0,Reading
10.821672201156616,2294.306513044141,860.2260964243446,273528040.16229576,0,Reading
11.032274723052979,47.50185181757001,23.789314488773446,258167379.7155618,0,Reading
11.243493556976318,47.50185181757001,23.789314488773446,258167379.7155618,0,Reading
11.461368560791016,45.38135235739296,23.785286983589337,257258718.47659114,0,Reading
11.667115926742554,36.3228899543482,6.796259294219314,231381773.32658702,0,Reading
11.880229473114014,36.3228899543482,6.796259294219314,231381773.32658702,0,Reading
12.091931819915771,19.996998320145423,3.714034310295107,189189646.83014888,0,Reading
12.303275346755981,19.996998320145423,3.714034310295107,189189646.83014888,0,Reading
12.516741037368774,24.430486700489386,4.795383305492606,154044908.009984,0,Reading
12.731025218963623,24.430486700489386,4.795383305492606,154044908.009984,0,Reading
12.94297194480896,10.895301626269633,6.3004746611874385,131262937.6350663,0,Reading
13.155339241027832,10.895301626269633,6.3004746611874385,131262937.6350663,0,Reading
13.364778518676758,10.895301626269633,6.3004746611874385,131262937.6350663,0,Reading
13.577065229415894,24.74962923448056,8.692580910686807,108666352.62365136,0,Reading
13.788317918777466,24.74962923448056,8.692580910686807,108666352.62365136,0,Reading
13.998679161071777,5.931944478029816,2.0833795555509504,96612283.75299527,0,Reading
14.213035106658936,5.931944478029816,2.0833795555509504,96612283.75299527,0,Reading
14.424811840057373,2.371833600450969,2.382203987403911,83061079.863837,1,Reading
14.63505506515503,2.371833600450969,2.382203987403911,83061079.863837,1,Reading
14.848259449005127,4.209979572951172,2.801125992691524,69267207.23574801,0,Reading
15.062618494033813,4.209979572951172,2.801125992691524,69267207.23574801,0,Reading
15.273132801055908,4.209979572951172,2.801125992691524,69267207.23574801,0,Reading
15.485131740570068,2.3680842824651327,2.395918664667082,57573920.32344845,1,Reading
15.696887493133545,2.3680842824651327,2.395918664667082,57573920.32344845,1,Reading
15.909118413925171,3.8732183986789397,3.8660068870011943,47890553.93449883,0,Reading
16.11911630630493,3.8732183986789397,3.8660068870011943,47890553.93449883,0,Reading
16.330283164978027,4.401871496755093,2.469094921871378,42958797.73437673,0,Reading
16.539914846420288,4.401871496755093,2.469094921871378,42958797.73437673,0,Reading
16.7527277469635,3.3798896103683136,2.7367276229941764,37974254.82001926,0,Reading
16.964839458465576,3.3798896103683136,2.7367276229941764,37974254.82001926,0,Reading
17.176971435546875,3.3798896103683136,2.7367276229941764,37974254.82001926,0,Reading
17.387952089309692,3.377874631762186,1.7717872459483366,31760887.511245217,0,Reading
17.60249924659729,3.377874631762186,1.7717872459483366,31760887.511245217,0,Reading
17.815815687179565,2.3285668295041724,2.072004391202109,25607209.718809262,0,Reading
18.028069019317627,2.3285668295041724,2.072004391202109,25607209.718809262,0,Reading
18.238933801651,3.140649425417012,2.3858524181727083,20752630.176782914,0,Reading
18.453367471694946,3.140649425417012,2.3858524181727083,20752630.176782914,0,Reading
18.664887189865112,3.6517944999783003,3.139983437860828,17395765.058100037,0,Reading
18.87820792198181,3.6517944999783003,3.139983437860828,17395765.058100037,0,Reading
19.094109058380127,3.6517944999783003,3.139983437860828,17395765.058100037,0,Reading
19.308439016342163,6.173079132660705,3.0523511963379546,15393511.520310203,0,Reading
19.520160675048828,6.173079132660705,3.0523511963379546,15393511.520310203,0,Reading
19.73330521583557,3.5752667262459603,3.232397897153969,13828445.825356094,0,Reading
19.94820499420166,3.5752667262459603,3.232397897153969,13828445.825356094,0,Reading
20.161702394485474,3.0893900715884284,1.223853930062095,11495809.693233024,0,Reading
20.3731849193573,3.0893900715884284,1.223853930062095,11495809.693233024,0,Reading
20.587073802947998,3.089014362014802,1.7041363793695812,9012379.384537913,0,Reading
20.79984211921692,3.089014362014802,1.7041363793695812,9012379.384537913,0,Reading
21.00852870941162,3.089014362014802,1.7041363793695812,9012379.384537913,0,Reading
21.22377848625183,3.381685357007459,1.7363230969535097,7024859.194883289,0,Reading
21.435051918029785,3.381685357007459,1.7363230969535097,7024859.194883289,0,Reading
21.643865823745728,3.320981508870269,2.6759043558461113,5936860.083503257,0,Reading
21.857325315475464,3.320981508870269,2.6759043558461113,5936860.083503257,0,Reading
22.068700790405273,1.9131947130565774,2.8873896060992323,5058680.603271689,1,Reading
22.31469440460205,1.9131947130565774,2.8873896060992323,5058680.603271689,1,Reading
22.52598476409912,3.805498924885649,2.4733659819856837,3940802.734846631,0,Reading
22.739163160324097,3.805498924885649,2.4733659819856837,3940802.734846631,0,Reading
22.94862413406372,3.805498924885649,2.4733659819856837,3940802.734846631,0,Reading
23.162623167037964,5.9613816273756,2.4427917994730803,3326514.0170668447,0,Reading
23.37209677696228,5.9613816273756,2.4427917994730803,3326514.0170668447,0,Reading
23.5848126411438,3.2908125412058133,4.8295318794919915,1722964.813088296,1,Reading
23.796225786209106,3.2908125412058133,4.8295318794919915,1722964.813088296,1,Reading
24.008397817611694,4.3234038927894645,2.8895309708220434,1028626.7933599822,0,Reading
24.223592519760132,4.3234038927894645,2.8895309708220434,1028626.7933599822,0,Reading
24.435532331466675,5.085226409630838,2.388949241276948,899144.2764415469,0,Reading
24.64746594429016,5.085226409630838,2.388949241276948,899144.2764415469,0,Reading
24.861770629882812,5.085226409630838,2.388949241276948,899144.2764415469,0,Reading
25.073671340942383,5.517916861619319,1.61604605811657,571461.7268940969,0,Reading
25.28659462928772,5.517916861619319,1.61604605811657,571461.7268940969,0,Reading
25.49875259399414,1.5300115611229432,1.6947945647378986,326119.5353295057,1,Reading
25.71154475212097,1.5300115611229432,1.6947945647378986,326119.5353295057,1,Reading
25.923177480697632,2.8488025875378424,1.2795701015266763,134005.40827503576,0,Reading
26.137839794158936,2.8488025875378424,1.2795701015266763,134005.40827503576,0,Reading
26.34811806678772,1.5760770320037545,1.9592304358201214,60958.53856767583,1,Reading
26.56173539161682,1.5760770320037545,1.9592304358201214,60958.53856767583,1,Reading
26.77514934539795,1.5760770320037545,1.9592304358201214,60958.53856767583,1,Reading
26.992250680923462,20.448215168178777,8.553277618642499,88866.31186573076,0,Reading
27.203255891799927,20.448215168178777,8.553277618642499,88866.31186573076,0,Reading
27.417221784591675,21.628734887208424,2.7012752713988464,83308.91182932016,0,Reading
27.630730390548706,21.628734887208424,2.7012752713988464,83308.91182932016,0,Reading
27.842758417129517,3.1432915760000464,2.4768942542587906,64876.69809077914,0,Reading
28.057809114456177,3.1432915760000464,2.4768942542587906,64876.69809077914,0,Reading
28.272525787353516,1.2179349092474996,1.5893121506771168,67313.0990419815,1,Reading
28.48142123222351,1.2179349092474996,1.5893121506771168,67313.0990419815,1,Reading
28.69434380531311,1.2179349092474996,1.5893121506771168,67313.0990419815,1,Reading
28.909051179885864,0.9489014486659131,1.7792571996925914,100076.78251440947,1,Reading
29.124698877334595,0.9489014486659131,1.7792571996925914,100076.78251440947,1,Reading
29.33850622177124,1.2716078805348767,0.8367490660581698,138409.53703605698,0,Reading
29.552385568618774,1.2716078805348767,0.8367490660581698,138409.53703605698,0,Reading
29.763996839523315,1.054058610924009,2.3305549744523577,137735.09841434163,1,Reading
29.97683548927307,1.054058610924009,2.3305549744523577,137735.09841434163,1,Reading
30.18717360496521,1.6516201071922079,2.26397331705478,140909.8943868315,1,Reading
30.400799036026,1.6516201071922079,2.26397331705478,140909.8943868315,1,Reading
30.611213445663452,1.6516201071922079,2.26397331705478,140909.8943868315,1,Reading
30.821081161499023,1.3180523163433076,1.4000207502218627,198723.65840395004,1,Reading
31.032182455062866,1.3180523163433076,1.4000207502218627,198723.65840395004,1,Reading
31.244550943374634,0.8023765371468935,1.8693045473099001,306648.04193655495,1,Reading
31.45847749710083,0.8023765371468935,1.8693045473099001,306648.04193655495,1,Reading
31.67470932006836,2.0537920910235004,1.3080399090658525,411930.8627091618,0,Reading
31.88497257232666,2.0537920910235004,1.3080399090658525,411930.8627091618,0,Reading
32.09876585006714,1.551411611141862,2.164765075518549,457853.60544319183,1,Reading
32.313124895095825,1.551411611141862,2.164765075518549,457853.60544319183,1,Reading
32.524028062820435,1.551411611141862,2.164765075518549,457853.60544319183,1,Reading
32.73502206802368,3.4339529899729673,2.3412614021410105,389698.18580278696,0,Reading
32.94578433036804,3.4339529899729673,2.3412614021410105,389698.18580278696,0,Reading
33.15768098831177,3.042897537354001,3.0359566965270175,438392.25785098167,0,Reading
33.37068843841553,3.042897537354001,3.0359566965270175,438392.25785098167,0,Reading
33.583778858184814,1.518935447444959,2.6028712206368203,612696.1687898017,1,Reading
33.795533657073975,1.518935447444959,2.6028712206368203,612696.1687898017,1,Reading
34.008119106292725,1.518935447444959,2.6028712206368203,612696.1687898017,1,Reading
34.218395709991455,1.3389902414369552,0.7607999305386729,735546.6734679763,0,Reading
34.43330717086792,1.3389902414369552,0.7607999305386729,735546.6734679763,0,Reading
34.645166873931885,2.3677389405618174,1.2847404343056474,796952.4975473247,0,Reading
34.8590612411499,2.3677389405618174,1.2847404343056474,796952.4975473247,0,Reading
35.06694197654724,2.7200717691453473,1.6967456953155404,665037.3479305415,0,Reading
35.28042435646057,2.7200717691453473,1.6967456953155404,665037.3479305415,0,Reading
35.49296450614929,1.1278721777926992,1.7189374774646773,616913.5164180738,1,Reading
35.70353627204895,1.1278721777926992,1.7189374774646773,616913.5164180738,1,Reading
35.91883373260498,1.1278721777926992,1.7189374774646773,616913.5164180738,1,Reading
36.131913900375366,1.1845835127944369,0.6594556859464342,721499.3958720217,0,Reading
36.34561634063721,1.1845835127944369,0.6594556859464342,721499.3958720217,0,Reading
36.55795884132385,0.8573452578852855,1.9641187126012434,827668.9910245708,1,Reading
36.76966977119446,0.8573452578852855,1.9641187126012434,827668.9910245708,1,Reading
36.98311758041382,0.8325084878386837,1.63893265591103,921759.769010748,1,Reading
37.19645142555237,0.8325084878386837,1.63893265591103,921759.769010748,1,Reading
37.41138029098511,1.0895138914324982,1.0428189849210376,923429.3849343196,0,Reading
37.62200212478638,1.0895138914324982,1.0428189849210376,923429.3849343196,0,Reading
37.83724403381348,1.0895138914324982,1.0428189849210376,923429.3849343196,0,Reading
38.05099368095398,1.299086420885379,1.9129013602830027,770894.3146059387,1,Reading
38.26267910003662,1.299086420885379,1.9129013602830027,770894.3146059387,1,Reading
38.47555494308472,1.0984675834342454,1.2010512729912763,738045.0273177804,1,Reading
38.68792915344238,1.0984675834342454,1.2010512729912763,738045.0273177804,1,Reading
38.90061354637146,0.8863021167988965,1.8407527553817022,928570.2920580071,1,Reading
39.11306190490723,0.8863021167988965,1.8407527553817022,928570.2920580071,1,Reading
39.32467699050903,1.1871671997196234,1.7573473965984834,1395344.025514922,1,Reading
39.53798842430115,1.1871671997196234,1.7573473965984834,1395344.025514922,1,Reading
39.751834869384766,1.1871671997196234,1.7573473965984834,1395344.025514922,1,Reading
39.96373152732849,37.3166006902847,1.701372746550192,1727925.7707797743,0,Reading
40.175607681274414,37.3166006902847,1.701372746550192,1727925.7707797743,0,Reading
40.389785289764404,31.235668700309617,6.079666261971328,1046108.4048873045,0,Reading
40.607089042663574,31.235668700309617,6.079666261971328,1046108.4048873045,0,Reading
40.81515097618103,0.9373811903151652,0.6943043623607077,623393.9266523218,0,Reading
41.03297400474548,0.9373811903151652,0.6943043623607077,623393.9266523218,0,Reading
41.24240159988403,8.037374832643803,2.5963196733025993,805013.3560830521,0,Reading
41.45365238189697,1.9999453404224445,1.7994889526318512,852027.8532487883,0,Reading
41.66303992271423,1.9999453404224445,1.7994889526318512,852027.8532487883,0,Reading
41.876988649368286,2.8029036813506583,1.4935058681879259,955339.4974433886,0,Reading
42.08973956108093,2.8029036813506583,1.4935058681879259,955339.4974433886,0,Reading
42.30288362503052,2.8029036813506583,1.4935058681879259,955339.4974433886,0,Reading
42.517149925231934,1.4474089855314713,1.8413783601710947,1151914.440426726,1,Reading
42.72897529602051,1.4474089855314713,1.8413783601710947,1151914.440426726,1,Reading
42.94367432594299,2.2734020711145155,1.0967577286745018,1001384.970523333,0,Reading
43.154961824417114,2.2734020711145155,1.0967577286745018,1001384.970523333,0,Reading
43.36828136444092,2.5069534203755937,1.9396820111748894,822793.7375429338,0,Reading
43.58469319343567,2.5069534203755937,1.9396820111748894,822793.7375429338,0,Reading
43.793028354644775,0.6801873524987869,1.0563610048964023,815260.2302528007,1,Reading
44.004889726638794,0.6801873524987869,1.0563610048964023,815260.2302528007,1,Reading
44.21400284767151,0.6801873524987869,1.0563610048964023,815260.2302528007,1,Reading
44.42498564720154,0.6768911989030844,0.949172536321317,921870.9198988632,1,Reading
44.6477267742157,0.848839047929659,1.223707075127597,954342.2610471644,1,Reading
44.853113651275635,0.848839047929659,1.223707075127597,954342.2610471644,1,Reading
45.067384481430054,1.279631134884589,2.0425390400386796,1011169.3284458369,1,Reading
45.2765429019928,1.3449388503439836,3.5065870061470163,1009518.661479423,1,Reading
45.487797498703,1.3449388503439836,3.5065870061470163,1009518.661479423,1,Reading
45.70029950141907,1.0921708804046522,1.9233364770970653,985522.4577403564,1,Reading
45.91314888000488,1.0921708804046522,1.9233364770970653,985522.4577403564,1,Reading
46.12514066696167,1.7707487378907563,2.204729046354068,948390.727058393,1,Reading
46.33412408828735,1.7707487378907563,2.204729046354068,948390.727058393,1,Reading
46.54625487327576,0.8626595621063209,1.5964935720310178,887260.573776149,1,Reading
46.761502742767334,0.8626595621063209,1.5964935720310178,887260.573776149,1,Reading
46.9743013381958,0.8626595621063209,1.5964935720310178,887260.573776149,1,Reading
47.18926501274109,0.6790076161505587,0.4843680283706503,947446.6277116155,0,Reading
47.40004229545593,0.6790076161505587,0.4843680283706503,947446.6277116155,0,Reading
47.611042499542236,1.7606480851939692,1.5913058486626428,1037664.6190496751,0,Reading
47.82143259048462,1.7606480851939692,1.5913058486626428,1037664.6190496751,0,Reading
48.031102418899536,0.6852694978533773,0.9547849844770366,1020820.5990362137,1,Reading
48.24096488952637,0.6852694978533773,0.9547849844770366,1020820.5990362137,1,Reading
48.455098390579224,0.7127898933374934,0.7222159847484126,850522.5015506495,1,Reading
48.66397190093994,0.7127898933374934,0.7222159847484126,850522.5015506495,1,Reading
48.87510919570923,0.7127898933374934,0.7222159847484126,850522.5015506495,1,Reading
49.08608961105347,1.2636744019406465,1.7833066950864886,777754.4969972454,1,Reading
49.30003380775452,1.2636744019406465,1.7833066950864886,777754.4969972454,1,Reading
49.514524936676025,1.0443301076551927,1.5691338863791855,821908.0187422452,1,Reading
49.728415966033936,1.0443301076551927,1.5691338863791855,821908.0187422452,1,Reading
49.93900942802429,1.0993682918093164,1.6533147891895865,858816.2943747782,1,Reading
50.150639057159424,1.0993682918093164,1.6533147891895865,858816.2943747782,1,Reading
50.36266303062439,0.8055014823781654,1.5922231663035185,860741.325710264,1,Reading
50.57470750808716,1.4854451785191196,0.9088962824071292,853857.5791791218,0,Reading
50.787484884262085,1.4854451785191196,0.9088962824071292,853857.5791791218,0,Reading
50.99982190132141,0.7186253315262772,1.6913566224785042,770061.822046174,1,Reading
51.2128632068634,0.7186253315262772,1.6913566224785042,770061.822046174,1,Reading
51.42562294006348,1.608411855546082,2.350889362298321,677262.0860135894,1,Reading
51.63779640197754,1.608411855546082,2.350889362298321,677262.0860135894,1,Reading
51.851945638656616,1.1157293323607265,0.9859007336923179,662017.2429207198,0,Reading
52.063742876052856,1.1157293323607265,0.9859007336923179,662017.2429207198,0,Reading
52.27283239364624,1.1157293323607265,0.9859007336923179,662017.2429207198,0,Reading
52.48489165306091,1.2051047579725522,1.1966156978721676,729671.761551741,0,Reading
52.69797086715698,1.2051047579725522,1.1966156978721676,729671.761551741,0,Reading
52.91159677505493,4.402238240266346,3.165448301179341,858864.8639497922,0,Reading
53.12483477592468,4.402238240266346,3.165448301179341,858864.8639497922,0,Reading
53.33874034881592,14.62643584731158,7.151606056792504,1170453.5813364587,0,Reading
53.55233120918274,14.62643584731158,7.151606056792504,1170453.5813364587,0,Reading
53.76429772377014,2.5859313935873605,2.614585157937355,1704919.035158439,1,Reading
53.97713589668274,2.5859313935873605,2.614585157937355,1704919.035158439,1,Reading
54.18983006477356,2.5859313935873605,2.614585157937355,1704919.035158439,1,Reading
54.40225696563721,13.384906867722833,12.884038741175146,1797276.1544089564,0,Reading
54.61380434036255,13.384906867722833,12.884038741175146,1797276.1544089564,0,Reading
54.82574462890625,2.334266219178645,2.29979662717505,1230661.8641027284,0,Reading
55.03665113449097,2.334266219178645,2.29979662717505,1230661.8641027284,0,Reading
55.24815273284912,0.7957303476099031,0.8929692328671789,945349.0790814629,1,Reading
55.45809483528137,0.7957303476099031,0.8929692328671789,945349.0790814629,1,Reading
55.671807527542114,1.3603418501122215,1.2361816516745971,818202.3923796777,0,Reading
55.88256120681763,1.3603418501122215,1.2361816516745971,818202.3923796777,0,Reading
56.09476017951965,1.3603418501122215,1.2361816516745971,818202.3923796777,0,Reading
56.30795240402222,1.453628722019145,1.0047202651603446,689277.7958047609,0,Reading
56.52059245109558,1.453628722019145,1.0047202651603446,689277.7958047609,0,Reading
56.73110246658325,1.1337490774064967,0.7918002684882421,516637.3286339631,0,Reading
56.94310927391052,1.1337490774064967,0.7918002684882421,516637.3286339631,0,Reading
57.155927419662476,30.691072265649147,142.35520584178408,492086.5003244002,1,Reading
57.36969208717346,30.691072265649147,142.35520584178408,492086.5003244002,1,Reading
57.58266830444336,173.21024529287945,763.8044050140156,525304.4415686063,1,Reading
57.79281783103943,0.8458704964840795,0.7231511958799419,539733.3189700326,0,Reading
58.00646185874939,0.8458704964840795,0.7231511958799419,539733.3189700326,0,Reading
58.21891689300537,0.8458704964840795,0.7231511958799419,539733.3189700326,0,Reading
58.431621074676514,0.5386278853179227,0.7396504954298406,537949.1521946378,1,Reading
58.64105987548828,0.5386278853179227,0.7396504954298406,537949.1521946378,1,Reading
58.852532386779785,1.1365537657088134,2.293382177148672,489085.94090707897,1,Reading
59.06603789329529,1.1365537657088134,2.293382177148672,489085.94090707897,1,Reading
59.2786705493927,1.3384363625502436,0.516749596991126,369718.6953522394,0,Reading
59.49092984199524,1.3384363625502436,0.516749596991126,369718.6953522394,0,Reading
59.701470375061035,0.8968793219958191,1.46151431641972,319880.22050964716,1,Reading
59.912129402160645,0.8968793219958191,1.46151431641972,319880.22050964716,1,Reading
60.12691116333008,0.8968793219958191,1.46151431641972,319880.22050964716,1,Reading
60.33742094039917,0.8274049402834487,1.4743093114230006,339984.65824606817,1,Reading
60.548067808151245,0.8274049402834487,1.4743093114230006,339984.65824606817,1,Reading
60.763532638549805,0.6122486504840448,0.8999534853938506,351134.70000433753,1,Reading
60.97477340698242,0.6122486504840448,0.8999534853938506,351134.70000433753,1,Reading
61.187960624694824,0.7131255352371464,0.7756154300208503,341352.36022441473,1,Reading
61.399975061416626,0.7131255352371464,0.7756154300208503,341352.36022441473,1,Reading
61.613808155059814,0.3724387485755749,1.4083435028576967,308775.68248851574,1,Reading
61.828169107437134,0.3724387485755749,1.4083435028576967,308775.68248851574,1,Reading
62.038509368896484,0.3724387485755749,1.4083435028576967,308775.68248851574,1,Reading
62.248825550079346,1.007870380627013,1.4809297951330038,262938.1233126643,1,Reading
62.46004629135132,1.007870380627013,1.4809297951330038,262938.1233126643,1,Reading
62.67349648475647,7.531976706280332,2.891567277582154,274052.2723175155,0,Reading
62.884562253952026,7.531976706280332,2.891567277582154,274052.2723175155,0,Reading
63.095707178115845,1.498721754086213,1.3423994948082318,309998.80821593245,0,Reading
63.30668258666992,1.498721754086213,1.3423994948082318,309998.80821593245,0,Reading
63.51865196228027,1.498721754086213,1.3423994948082318,309998.80821593245,0,Reading
63.73127746582031,5.6723292282503825,6.581828641297693,566268.6065875108,1,Staring
63.94401836395264,5.6723292282503825,6.581828641297693,566268.6065875108,1,Staring
64.15625929832458,84.69960986116578,92.2531981196306,968307.6421118407,1,Staring
64.3695285320282,84.69960986116578,92.2531981196306,968307.6421118407,1,Staring
64.58204317092896,87.30960045691522,31.004597043437947,335953.8535411478,0,Staring
64.7919430732727,87.30960045691522,31.004597043437947,335953.8535411478,0,Staring
65.00358080863953,49008.34171189302,54343.286267296564,4603736.657065531,1,Staring
65.21470236778259,49008.34171189302,54343.286267296564,4603736.657065531,1,Staring
65.42547702789307,49008.34171189302,54343.286267296564,4603736.657065531,1,Staring
65.63757038116455,24.388966835177754,8.155047218071735,2680927.053963076,0,Staring
65.8482096195221,24.388966835177754,8.155047218071735,2680927.053963076,0,Staring
66.0574369430542,75.22408387767422,23.833221995861564,2434735.9357852703,0,Staring
66.26856517791748,75.22408387767422,23.833221995861564,2434735.9357852703,0,Staring
66.48161125183105,272.96521792859426,76.6803188541043,2887302.8611124726,0,Staring
66.69268012046814,272.96521792859426,76.6803188541043,2887302.8611124726,0,Staring
66.90296649932861,191.41734576357538,75.59307006264379,7129080.368828902,0,Staring
67.11802101135254,191.41734576357538,75.59307006264379,7129080.368828902,0,Staring
67.3277063369751,191.41734576357538,75.59307006264379,7129080.368828902,0,Staring
67.54148507118225,82.01655167558499,363.92686996567033,5919898.714569207,1,Staring
67.75297713279724,82.01655167558499,363.92686996567033,5919898.714569207,1,Staring
67.96445775032043,674.0316924564374,2040.3871521751703,32533718.147024322,1,Staring
68.17733883857727,674.0316924564374,2040.3871521751703,32533718.147024322,1,Staring
68.3876519203186,207.55434035072437,190.42888382109115,33112432.184849355,0,Staring
68.60071063041687,207.55434035072437,190.42888382109115,33112432.184849355,0,Staring
68.81160187721252,207.55434035072437,190.42888382109115,33112432.184849355,0,Staring
69.024498462677,844.0843462744758,601.0737811981481,19107207.607773885,0,Staring
69.2387535572052,844.0843462744758,601.0737811981481,19107207.607773885,0,Staring
69.45071482658386,165.5385722420973,48.195739754649885,11669897.419501621,0,Staring
69.6641902923584,165.5385722420973,48.195739754649885,11669897.419501621,0,Staring
69.87882232666016,91.58438624442124,40.011901360814,7103300.418941557,0,Staring
70.09092807769775,91.58438624442124,40.011901360814,7103300.418941557,0,Staring
70.30086970329285,81.51794510794531,28.09568036992238,7914117.926267859,0,Staring
70.51357102394104,81.51794510794531,28.09568036992238,7914117.926267859,0,Staring
70.72811532020569,10.170342958318594,1.2696951551133222,8452998.017737348,0,Staring
70.93811011314392,10.170342958318594,1.2696951551133222,8452998.017737348,0,Staring
71.1536455154419,10.170342958318594,1.2696951551133222,8452998.017737348,0,Staring
71.36385869979858,3.9150118827339013,0.9005175950876607,7615732.061078994,0,Staring
71.57760691642761,3.9150118827339013,0.9005175950876607,7615732.061078994,0,Staring
71.7942590713501,1.6954449290179738,0.6807330391658779,6342645.467470887,0,Staring
72.00573921203613,1.6954449290179738,0.6807330391658779,6342645.467470887,0,Staring
72.2159264087677,3.751719091599239,1.1780452098890417,5120416.631391296,0,Staring
72.42971014976501,3.751719091599239,1.1780452098890417,5120416.631391296,0,Staring
72.64399123191833,4.74302993387985,2.5344482061145115,4391800.905613502,0,Staring
72.8559901714325,4.74302993387985,2.5344482061145115,4391800.905613502,0,Staring
73.0690233707428,4.74302993387985,2.5344482061145115,4391800.905613502,0,Staring
73.2808883190155,7.550375175735246,6.081423378997914,3321686.9928871426,0,Staring
73.49409222602844,7.550375175735246,6.081423378997914,3321686.9928871426,0,Staring
73.70778894424438,21.501141778079695,4.594544542350564,2755447.4312674627,0,Staring
73.92092108726501,21.501141778079695,4.594544542350564,2755447.4312674627,0,Staring
74.14076662063599,7.548974875046335,3.2880639708093087,2305430.6873569256,0,Staring
74.34803128242493,7.548974875046335,3.2880639708093087,2305430.6873569256,0,Staring
74.55890202522278,1.6305600905687783,1.0140719593406338,1817118.280690338,0,Staring
74.76896739006042,1.6305600905687783,1.0140719593406338,1817118.280690338,0,Staring
74.98195362091064,1.6305600905687783,1.0140719593406338,1817118.280690338,0,Staring
75.20000100135803,1.2689231254875746,0.5549847171735202,1481230.6103782034,0,Staring
75.41812467575073,1.2689231254875746,0.5549847171735202,1481230.6103782034,0,Staring
75.63100099563599,0.9640865550203921,0.8054398815123139,1257553.413680674,0,Staring
